iniNr,id,Tipo,iniTipo,iniDescTipo,iniLeg,iniSel,dataInicioleg,iniTitulo,iniTextoSubst,iniLinkTexto,iniId,iniAutorOutros,iniAnexos,iniEventos,fase,iniAutorOutros_sigla,iniAutorOutros_nome,autor,idComissao,nomeComissao,competenteComissao,resultado,reuniao,ausencias,PSD,CH,PS,CDS-PP,IL,L,PCP,BE,PAN,data,unanime,JPP,tipoReuniao,descricao,iniAutorDeputados,iniAutorGruposParlamentares,peticoes,iniTextoSubstCampo,publicacao,iniciativasOrigem,iniciativasOriginadas,ano,leg
184,139772,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a adoção de medidas de Preservação do Património Classificado em Lagos,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a526d4e7a49784e7a497a4c57466c595463744e44466a595331684e6d55334c544a694d444d794d54417a4e4745335979356b62324e34&fich=4f721723-aea7-41ca-a6e7-2b0321034a7c.docx&Inline=true,315367,,,,Votação na generalidade,G,Grupos Parlamentares,PS,8458,"Comissão de Cultura, Comunicação, Juventude e Desporto ",N,Aprovado,20,,Abstenção,A Favor,A Favor,Abstenção,Abstenção,A Favor,Contra,A Favor,A Favor,2025-09-26,,A Favor,RP,,,PS,,,,,,2025,l17
283,139758,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que aumente o subsídio de refeição ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3251794e6d45324f4451304c5752695a6d51744e444a6a595331684e5749354c5751795a444d795a5455354d4749795a69356b62324e34&fich=d26a6844-dbfd-42ca-a5b9-d2d32e590b2f.docx&Inline=true,315564,,,,Votação na generalidade,G,Grupos Parlamentares,L,,,,Rejeitado,20,,Contra,Abstenção,Abstenção,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,L,,,,,,2025,l17
139,139733,I,J,Projeto de Lei,XVII,1,2025-06-03,"Altera a Lei n.º 64/2014, de 26 de agosto, que aprova o regime de concessão de crédito bonificado à habitação a pessoas com deficiência",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32517a4e7a49304f57497a4c544d325a5449744e44686b4d793035596d49354c5442684d32566d5a6d51314d4467315a43356b62324e34&fich=d37249b3-36e2-48d3-9bb9-0a3effd5085d.docx&Inline=true,315403,,,,Votação na generalidade,G,Grupos Parlamentares,PS,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Rejeitado,20,,Contra,Abstenção,A Favor,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,PS,,,,,,2025,l17
191,139755,I,J,Projeto de Lei,XVII,1,2025-06-03,"Consagra o direito ao pagamento do subsídio de refeição para os trabalhadores do sector privado, procedendo à alteração do Código de Trabalho",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a5a684f4751355a4451314c5451774d5745744e44637a4f4330354f4463774c574e6c4e7a63775957466b4e5464695a69356b62324e34&fich=6a8d9d45-401a-4738-9870-ce770aad57bf.docx&Inline=true,315556,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,8456,"Comissão de Trabalho, Segurança Social e Inclusão ",S,Rejeitado,20,,Contra,Abstenção,Abstenção,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,PAN,,,,,,2025,l17
149,139792,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que ative mecanismos urgentes para o acolhimento de crianças provenientes da Faixa de Gaza em necessidade de cuidados médicos especializados,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a45335a445935596a51794c54526c4e5441744e4451774e7931684d6a63334c544e694e446c6c5a6a426b4d3246684e69356b62324e34&fich=17d69b42-4e50-4407-a277-3b49ef0d3aa6.docx&Inline=true,315290,,,,Votação final global,G,Grupos Parlamentares,PAN,8448,Comissão de Negócios Estrangeiros e Comunidades Portuguesas ,S,Aprovado,20,,Abstenção,Abstenção,A Favor,Abstenção,A Favor,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,"Texto Final, apresentado Comissão de Negócios Estrangeiros e Comunidades Portuguesas, relativo ao Projeto de Resolução n.º 149/XVII/1.ª (PAN) ",,PAN,,,,,,2025,l17
42,139753,I,J,Projeto de Lei,XVII,1,2025-06-03,Consagra o direito ao pagamento do subsídio de refeição no Código do Trabalho,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a517a4d6a45774e7a49794c54566d4e7a51744e4463784e4331695a6d4d784c5463795a6d4e6b4f5451344e6d49304e53356b62324d3d&fich=43210722-5f74-4714-bfc1-72fcd9486b45.doc&Inline=true,315146,,,,Votação na generalidade,G,Grupos Parlamentares,BE,8456,"Comissão de Trabalho, Segurança Social e Inclusão ",S,Rejeitado,20,,Contra,A Favor,Abstenção,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,BE,,,,,,2025,l17
192,139773,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a deslocalização do Museu Militar do Porto para, no Edifício do Heroísmo, instalar o Museu da Resistência Antifascista no Porto",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a55325a444a6d5a6d49784c5751774f5755744e445935597931684d5759334c5456685a6a526d4e544e6d4e7a6b335953356b62324e34&fich=56d2ffb1-d09e-469c-a1f7-5af4f53f797a.docx&Inline=true,315388,,,,Votação Deliberação,G,Grupos Parlamentares,PCP,8458,"Comissão de Cultura, Comunicação, Juventude e Desporto ",S,Aprovado,20,,Abstenção,Contra,A Favor,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,PCP,,,,,,2025,l17
224,139747,I,J,Projeto de Lei,XVII,1,2025-06-03,Proíbe a venda de bilhetes de lotarias e de lotaria instantânea nos estabelecimentos de saúde,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32566b5a6d4e685a6a49794c5755785a6a4d744e4745345a4331684d6d56684c5451314e54426b4e6d4d7a5a5745345953356b62324e34&fich=edfcaf22-e1f3-4a8d-a2ea-4550d6c3ea8a.docx&Inline=true,315612,,,,Votação na generalidade,G,Grupos Parlamentares,L,8452,Comissão de Economia e Coesão Territorial ,S,Rejeitado,20,,Contra,Contra,Abstenção,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,L,,,,,,2025,l17
228,139748,I,J,Projeto de Lei,XVII,1,2025-06-03,"Reforça a literacia e consciencialização dos cidadãos para os riscos do jogo e reforça os mecanismos de combate ao jogo patológico, alterando diversos diplomas",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3245335a54566d4e7a6c684c5455344d4749744e47526c4d5331694e6d4a6c4c546b7a5a5746684d5463344d5455335979356b62324e34&fich=a7e5f79a-580b-4de1-b6be-93eaa178157c.docx&Inline=true,315618,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,8452,Comissão de Economia e Coesão Territorial ,S,Rejeitado,20,,Contra,Abstenção,Abstenção,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,PAN,,,,,,2025,l17
105,139793,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a implementação de um Programa Nacional de Replantação e Regeneração Ecológica das Áreas Cortadas em Zonas Protegidas,SIM,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a45344f474d7959544d7a4c5749354d444d744e475531597930344d324e6a4c574932597a6b324d7a6b79596a646b4d53356b62324e34&fich=188c2a33-b903-4e5c-83cc-b6c96392b7d1.docx&Inline=true,315206,,,,Votação final global,G,Grupos Parlamentares,CH,8457,Comissão de Ambiente e Energia ,S,Aprovado,20,,Abstenção,A Favor,A Favor,Abstenção,Abstenção,Abstenção,Abstenção,A Favor,A Favor,2025-09-26,,A Favor,RP,"Texto Final, apresentado Comissão de Ambiente e Energia, relativo ao Projeto de Resolução n.º 105/XVII/1.ª (CH)",,CH,,Substituição do título e do texto a pedido do autor em 2025-07-01.,,,,2025,l17
71,139794,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo soluções que promovem a autonomia energética nacional, através da descentralização no sistema energético, do reforço do armazenamento, da gestão ativa e da criação de micro-redes locais e “vales solares”",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978597a466a5a6a51784c54466d4e6d49744e444a6b4e5331694e54566a4c544131596a63305a54466c5a5449344f43356b62324e34&fich=f1c1cf41-1f6b-42d5-b55c-05b74e1ee288.docx&Inline=true,315147,,,,Votação final global,G,Grupos Parlamentares,PAN,8457,Comissão de Ambiente e Energia ,S,Aprovado,20,,Contra,A Favor,A Favor,Contra,Contra,A Favor,Contra,A Favor,A Favor,2025-09-26,,A Favor,RP,"Texto Final, apresentado Comissão de Ambiente e Energia, relativo ao Projeto de Resolução n.º 71/XVII/1.ª (PAN) ",,PAN,,,,,,2025,l17
207,139769,I,J,Projeto de Lei,XVII,1,2025-06-03,Reforça os instrumentos de proteção e apoio às vítimas de violência doméstica,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32453459574e6b5a4755324c546b304e3255744e444d33595330354e5456684c574e6b4f444a69597a5530596a59775a69356b62324e34&fich=a8acdde6-947e-437a-955a-cd82bc54b60f.docx&Inline=true,315580,,,,Votação na generalidade,G,Grupos Parlamentares,PS,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Aprovado,20,,Abstenção,A Favor,A Favor,Abstenção,A Favor,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,PS,,,,,,2025,l17
181,139734,I,J,Projeto de Lei,XVII,1,2025-06-03,Alarga o regime de concessão de crédito bonificado à habitação aos membros do agregado familiar que coabitam com a pessoa com deficiência ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a5a6d4e444e695a474d794c5745334f4449744e4468684e433169597a59324c5745354e544977595459795a44426c4e79356b62324e34&fich=6f43bdc2-a782-48a4-bc66-a9520a62d0e7.docx&Inline=true,315534,,,,Votação na generalidade,G,Grupos Parlamentares,L,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Rejeitado,20,,Contra,Abstenção,A Favor,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,L,,,,,,2025,l17
181,139791,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que reforce o compromisso de Portugal com a aplicação do imposto mínimo global de 15% sobre os lucros das grandes multinacionais, face à recente decisão do G7 de isentar os Estados Unidos da sua aplicação",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32566b4e6a67774d5455774c5751305a5755744e4449354f5330344e446c6c4c57566b4e7a5a6c4f4751784d474d7a4e69356b62324e34&fich=ed680150-d4ee-4299-849e-ed76e8d10c36.docx&Inline=true,315364,,,,Votação Deliberação,G,Grupos Parlamentares,PS,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Rejeitado,20,,Contra,Contra,A Favor,Contra,Contra,A Favor,Contra,A Favor,A Favor,2025-09-26,,A Favor,RP,,,PS,,,,,,2025,l17
223,139746,I,J,Projeto de Lei,XVII,1,2025-06-03,Cria o Programa Nacional para os Comportamentos Aditivos sem Substância,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a686d4d7a41305a44637a4c57466d4d6a45744e445935597931684d6a4a6c4c544e684d474e6859324d30595755325a69356b62324e34&fich=8f304d73-af21-469c-a22e-3a0cacc4ae6f.docx&Inline=true,315611,,,,Votação na generalidade,G,Grupos Parlamentares,L,8455,Comissão de Saúde ,S,Rejeitado,20,,Contra,Abstenção,A Favor,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,L,,,,,,2025,l17
16,139723,I,P,Proposta de Lei,XVII,1,2025-06-03,"Altera o Código do Imposto sobre o Rendimento das Pessoas Coletivas, reduzindo as taxas gerais de IRC",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a59324e444e6c4d546c6b4c5756695a5455744e444d334e7931684d44426c4c5755354d445a684e4759785a4452695a53356b62324e34&fich=6643e19d-ebe5-4377-a00e-e906a4f1d4be.docx&Inline=true,315386,,,,Baixa comissão distribuição inicial generalidade,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",N,Aprovado,12,IL,A Favor,A Favor,A Favor,Ausência,Ausência,A Favor,Ausência,Ausência,Ausência,2025-09-26,unanime,,,,,,,,,,,2025,l17
224,139775,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a constituição de uma Estrutura de Missão para avaliar, de forma estudada e verificada, “Quanto Custa Viver nas Ilhas”
",SIM,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a63794e6a6c695a545a6b4c57597a4e6d55744e4463355a5331694f47526d4c5446684f574e684d7a41785a6d59354d69356b62324e34&fich=7269be6d-f36e-479e-b8df-1a9ca301ff92.docx&Inline=true,315454,,,,Votação Deliberação,G,Grupos Parlamentares,JPP,8452,Comissão de Economia e Coesão Territorial ,S,Aprovado,20,,Contra,A Favor,A Favor,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,JPP,,Substituição do texto a pedido do autor em 2025-09-19.,,,,2025,l17
197,139764,I,J,Projeto de Lei,XVII,1,2025-06-03,"Cria o Mecanismo Especial de Reparação a Vítimas de Violência Doméstica
",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324d774f4467325a4456684c574d334e6a51744e44597a4e4331684d3259784c5449774f546c6b4d6d4e6c4e4459314e69356b62324e34&fich=c0886d5a-c764-4634-a3f1-2099d2ce4656.docx&Inline=true,315565,,,,Votação na generalidade,G,Grupos Parlamentares,L,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Rejeitado,20,,Abstenção,Contra,Abstenção,Abstenção,Abstenção,A Favor,Abstenção,A Favor,A Favor,2025-09-26,,A Favor,RP,,,L,,,,,,2025,l17
189,139776,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a criação de uma Rede de Postos de Atendimento nas cidades de maior densidade de emigração portuguesa,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d5a6d45775a6a45794c5749774e324d744e444a6c4d7931684e4755324c5449315a6a466d4d6a6b334d4751314f43356b62324e34&fich=0ffa0f12-b07c-42e3-a4e6-25f1f2970d58.docx&Inline=true,315380,,,,Votação Deliberação,G,Grupos Parlamentares,CH,8448,Comissão de Negócios Estrangeiros e Comunidades Portuguesas ,S,Rejeitado,20,,Contra,A Favor,Contra,Contra,Abstenção,Abstenção,Abstenção,A Favor,A Favor,2025-09-26,,A Favor,RP,,,CH,,,,,,2025,l17
198,139765,I,J,Projeto de Lei,XVII,1,2025-06-03,Alarga a proteção das vítimas de violência doméstica através da modificação das condições do subsídio de reestruturação familiar ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3251315a44686d596d56684c5455304e4445744e444e6d4e4330344d4441794c544e6d4d5442694e3245334e446b7a4e79356b62324e34&fich=d5d8fbea-5441-43f4-8002-3f10b7a74937.docx&Inline=true,315566,,,,Votação na generalidade,G,Grupos Parlamentares,L,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",N,Aprovado,20,,Abstenção,Abstenção,Abstenção,Abstenção,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,L,,,,,,2025,l17
203,139737,I,J,Projeto de Lei,XVII,1,2025-06-03,Alarga a proteção das pessoas com deficiência no acesso ao regime do crédito bonificado à habitação ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4d794d475132596d45314c5752694d5751744e4751775a4331694e7a637a4c5459354d5459304e54646a4d4449355a69356b62324e34&fich=320d6ba5-db1d-4d0d-b773-6916457c029f.docx&Inline=true,315576,,,,Votação na generalidade,G,Grupos Parlamentares,BE,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Rejeitado,20,,Contra,Abstenção,A Favor,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,BE,,,,,,2025,l17
192,139736,I,J,Projeto de Lei,XVII,1,2025-06-03,"Alarga o universo de beneficiários do regime de crédito bonificado à habitação e aumenta o montante máximo dos empréstimos elegíveis no âmbito desse regime, procedendo à primeira alteração à Lei n.º 64/2014, de 26 de agosto",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a6b335954517a4e574d344c574a695a6a6b744e4745775a5330354e444e6a4c5445794f544a684e5467774f546b325a53356b62324e34&fich=97a435c8-bbf9-4a0e-943c-1292a580996e.docx&Inline=true,315557,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Rejeitado,20,,Contra,Abstenção,A Favor,Contra,A Favor,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,PAN,,,,,,2025,l17
271,139740,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao governo a criação de um mecanismo de garantia financeira que assegure que os residentes das regiões autónomas da Madeira e Açores pagam apenas o valor fixo das passagens aéreas,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a55794d7a51305a444a6d4c57526d4e4445744e446c684e7930354e5455354c546c6d4d446c6c4f57526c5a4445345a53356b62324e34&fich=52344d2f-df41-49a7-9559-9f09e9ded18e.docx&Inline=true,315538,,,,Votação na generalidade,G,Grupos Parlamentares,CH,8460,"Comissão de Infraestruturas, Mobilidade e Habitação",S,Rejeitado,20,,Contra,A Favor,Abstenção,Contra,Abstenção,Abstenção,Abstenção,A Favor,A Favor,2025-09-26,,A Favor,RP,,,CH,,,,,,2025,l17
201,139767,I,J,Projeto de Lei,XVII,1,2025-06-03,"Apoio à renda e apoio jurídico para vítimas de violência doméstica (alteração ao Decreto-Lei n.º 308/2007, de 3 de setembro)",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4e685a6a51344e4441334c5746694d3245744e474a685a4331684d44646c4c5451774f5749794e6d4e6d596d466d5a53356b62324e34&fich=3af48407-ab3a-4bad-a07e-409b26cfbafe.docx&Inline=true,315574,,,,Votação na generalidade,G,Grupos Parlamentares,BE,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Rejeitado,20,,Contra,Abstenção,Abstenção,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-09-26,,A Favor,RP,,,BE,,,,,,2025,l17
